id,name,brand,category,os,price,rating,cpu,gpu,screenRate,ram,storage,diskType,resolution,screenSize,weight,batteryLife,image
"NX.J1HSV.002","Laptop Acer Swift Lite 14 AI SFL14 51M 56HS Ultra 5 125U/16GB/512GB/Win11 (NX.J1HSV.002)","ACER","AI","Windows 11","18990000","5.0","Ultra 5 125U 1.3GHz","Intel Arc Graphics","60","16","512GB","SSD","Full HD+","14.0","1.3","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/329867/acer-swift-lite-14-ai-sfl14-51m-56hs-ultra-5-nxj1hsv002-638765977106854836-600x600.jpg"
"PP060WS","Laptop Asus Vivobook S 14 S5406SA Ultra 5 226V/16GB/512GB/120Hz/OfficeHS/Win11 (PP060WS)","ASUS","AI","Windows 11","25490000","5.0","Intel Core Ultra 5 Lunar Lake 226V 2.1GHz","Intel Arc Graphics","120","16","512GB","SSD","2.8K","14.0","1.3","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/333098/asus-vivobook-s-14-s5406sa-ultra-5-pp060ws--638765992553878966-600x600.jpg"
"83DA0020VN","Laptop Lenovo IdeaPad Slim 5 14IMH9 Ultra 7 155H/32GB/1TB/Win11 (83DA0020VN)","LENOVO","AI","Windows 11","26190000","4.9","Ultra 7 155H 1.4GHz","Intel Arc Graphics","60","32","1000GB","SSD","WUXGA","14.0","1.5","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/328135/lenovo-ideapad-slim-5-14imh9-ultra-7-83da0020vn-638763568948424239-600x600.jpg"
"NX.KSLSV.001","Laptop Acer Swift Go 14 AI SFG14 73 53X7 Ultra 5 125H/16GB/512GB/Win11 (NX.KSLSV.001)","ACER","AI","Windows 11","22990000","5.0","Ultra 5 125H","Intel Arc Graphics","120","16","512GB","SSD","2.8K","14.0","1.3","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/325050/acer-swift-go-14-ai-73-53x7-ultra-5-nxkslsv001-638763553264527419-600x600.jpg"
"A19BQPA","Laptop HP Envy X360 14 fa0048AU R7 8840HS/16GB/512GB/Win11 (A19BQPA)","HP","AI","Windows 11","28290000","5.0","Ryzen 7 8840HS 3.3GHz","Radeon","60","16","512GB","SSD","2.8K","14.0","1.4","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/326829/hp-envy-x360-14-fa0048au-r7-a19bqpa-638763560089860963-600x600.jpg"
"PP136W","Laptop Asus Vivobook S 14 OLED S5406MA Ultra 5 125H/16GB/1TB/120Hz/Win11 (PP136W)","ASUS","AI","Windows 11","25690000","4.9","Ultra 5 125H 1.2GHz","Intel Arc Graphics","120","16","1000GB","SSD","2.8K","14.0","1.3","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/328239/asus-vivobook-s-14-oled-s5406ma-ultra-5-pp136w-638763569184637668-600x600.jpg"
"A19BZPA","Laptop HP Envy x360 14 fc0089TU Ultra 7 155U/16GB/512GB/Win11 (A19BZPA)","HP","AI","Windows 11","30890000","5.0","Ultra 7 155U 1.7GHz","Intel Graphics","60","16","512GB","SSD","2.8K","14.0","1.4","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/326824/hp-envy-x360-14-fc0089tu-ultra-7-a19bzpa-638763559974707169-600x600.jpg"
"83CV001VVN","Laptop Lenovo Yoga Slim 7 14IMH9 Ultra 7 155H/32GB/1TB/OfficeHS/Win11 (83CV001VVN)","LENOVO","AI","Windows 11","30490000","5.0","Ultra 7 155H 1.4GHz","Intel Arc Graphics","60","32","1000GB","SSD","WUXGA","14.0","1.4","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/325512/lenovo-yoga-7-14imh9-ultra7-83cv001vvn-638763554932260292-600x600.jpg"
"PV140WS","Laptop Asus Zenbook S 14 UX5406SA Ultra 7 258V/32GB/1TB/120Hz/OfficeHS/Win11 (PV140WS)","ASUS","AI","Windows 11","41990000","5.0","Intel Core Ultra 7 Lunar Lake 258V 2.2GHz","Intel Arc Graphics","120","32","1000GB","SSD","2.8K","14.0","1.2","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/330579/asus-ux5406sa-ultra-7-pv140ws-638765977226776168-600x600.jpg"
"A74BTPT","Laptop HP Probook 460 G11 Ultra 5 125U/16GB/512GB/Win11 (A74BTPT)","HP","AI","Windows 11","21490000","5.0","Ultra 5 125U 1.3GHz","Intel Graphics","60","16","512GB","SSD","WUXGA","16.0","1.8","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/331514/hp-probook-460-g11-ultra-5-a74btpt-638765977524683777-600x600.jpg"
"21MS007HVN","Laptop Lenovo ThinkBook 16 G7 Ultra 7 155U/32GB/1TB/Win11 (21MS007HVN)","LENOVO","AI","Windows 11","28590000","5.0","Ultra 7 155U 1.7GHz","Intel Graphics","60","32","1000GB","SSD","WUXGA","16.0","1.7","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/332370/lenovo-thinkbook-16-g7-ultra-7-21ms007hvn-638765988016995947-600x600.jpg"
"NX.KSLSV.002","Laptop Acer Swift Go 14 AI SFG14 73 71ZX Ultra 7 155H/16GB/512GB/Win11 (NX.KSLSV.002)","ACER","AI","Windows 11","25790000","5.0","Ultra 7 155H 1.4GHz","Intel Arc Graphics","120","16","512GB","SSD","2.8K","14.0","1.3","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/325051/acer-swift-go-14-ai-73-71zx-ultra-7-nxkslsv002-638763553394679706-600x600.jpg"
"83HL000KVN","Laptop Lenovo IdeaPad Slim 5 14Q8X9 X1P 42 100/16GB/512GB/Win11 (83HL000KVN)","LENOVO","AI","Windows 11","20190000","0.0","Snapdragon X Plus X1P 42 100","Qualcomm Adreno GPU","60","16","512GB","SSD","WUXGA","14.0","1.5","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/332364/lenovo-ideapad-slim-5-14q8x9-x1p-42-100-83hl000kvn-638765987815030847-600x600.jpg"
"PP059WS","Laptop Asus Vivobook S 14 S5406SA Ultra 7 258V/32GB/1TB/120Hz/OfficeHS/Win11 (PP059WS)","ASUS","AI","Windows 11","31490000","5.0","Intel Core Ultra 7 Lunar Lake 258V 2.2GHz","Intel Arc Graphics","120","32","1000GB","SSD","2.8K","14.0","1.3","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/333099/asus-vivobook-s-14-s5406sa-ultra-7-pp059ws-638765992662987311-600x600.jpg"
"PZ187WS","Laptop Asus Zenbook 14 UX3405CA Ultra 5 225H/16GB/512GB/120Hz/OfficeHS24+365/Win11 (PZ187WS)","ASUS","AI","Windows 11","29990000","5.0","Intel Core Ultra 5 Arrow Lake 225H 1.7GHz","Intel Arc Graphics","120","16","512GB","SSD","2.8K","14.0","1.3","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/334796/asus-zenbook-14-ux3405ca-ultra-5-pz187ws-638774629870118990-600x600.jpg"
"NX.J2KSV.002","Laptop Acer Swift AI SF14 51 53P9 Ultra 5 226V/16GB/1TB/Win11 (NX.J2KSV.002)","ACER","AI","Windows 11","34990000","5.0","Intel Core Ultra 5 Lunar Lake 226V 2.1GHz","Intel Arc Graphics 130V","90","16","1000GB","SSD","2.8K","14.0","1.3","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/332397/acer-swift-ai-sf14-51-53p9-ultra-5-nxj2ksv002-638765990119867735-600x600.jpg"
"21MR0072VN","Laptop Lenovo ThinkBook 14 Ultra 7 155U/16GB/512GB/Win11 (21MR0072VN)","LENOVO","AI","Windows 11","25690000","5.0","Ultra 7 155U 1.7GHz","Intel Graphics","60","16","512GB","SSD","WUXGA","14.0","1.4","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/328130/lenovo-thinkbook-14-ultra-7-21mr0072vn-638763566707170791-600x600.jpg"
"PP555WS","Laptop Asus Zenbook 14 OLED UM3406KA R7 AI 350/32GB/512GB/120Hz/OfficeHS24+365/Win11 (PP555WS)","ASUS","AI","Windows 11","29490000","5.0","AMD Ryzen AI 7 350 2GHz","Radeon","120","32","512GB","SSD","2.8K","14.0","1.2","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/334802/asus-zenbook-14-oled-um3406ka-r7-ai-350-pp555ws-638774633579653566-600x600.jpg"
"21LU004NVN","Laptop Lenovo Thinkpad X13 Ultra 5 125U/16GB/512GB/Win11 Pro (21LU004NVN)","LENOVO","AI","Windows 11","33990000","5.0","Ultra 5 125U 1.3GHz","Intel Graphics","60","16","512GB","SSD","WUXGA","13.3","1.2","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/328134/lenovo-thinkpad-x13-ultra-5-21lu004nvn-638763566904880763-600x600.jpg"
"21MR0070VN","Laptop Lenovo ThinkBook 14 G7 Ultra 7 155U/32GB/1TB/Win11 (21MR0070VN)","LENOVO","AI","Windows 11","28290000","5.0","Ultra 7 155U 1.7GHz","Intel Graphics","60","32","1000GB","SSD","WUXGA","14.0","1.4","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/332368/lenovo-thinkbook-14-g7-ultra-7-21mr0070vn-638765987940469421-600x600.jpg"
"83DA001YVN","Laptop Lenovo Ideapad Slim 5 14IMH9 Ultra 7 155H/32GB/512GB/Win11 (83DA001YVN)","LENOVO","AI","Windows 11","25690000","5.0","Ultra 7 155H 1.4GHz","Intel Arc Graphics","60","32","512GB","SSD","WUXGA","14.0","1.5","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/326558/lenovo-ideapad-slim-5-14imh9-ultra-7-83da001yvn-638763557854695992-600x600.jpg"
"MB091WS","Laptop Asus Vivobook 16 M1607KA R7 AI 350/16GB/512GB/OfficeHS24+365/Win11 (MB091WS)","ASUS","AI","Windows 11","20990000","5.0","AMD Ryzen AI 7 350 2GHz","Radeon","60","16","512GB","SSD","WUXGA","16.0","1.9","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/334799/asus-vivobook-16-m1607ka-r7-ai-350-mb091ws-638774631402323373-600x600.jpg"
"NX.J2KSV.001","Laptop Acer Swift AI SF14 51 75VP Ultra 7 258V/32GB/1TB/Win11 (NX.J2KSV.001)","ACER","AI","Windows 11","39990000","0.0","Intel Core Ultra 7 Lunar Lake 258V 2.2GHz","Intel Arc 140V","90","32","1000GB","SSD","2.8K","14.0","1.3","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/332398/acer-swift-ai-sf14-51-75vp-ultra-7-nxj2ksv001-638765990237555523-600x600.jpg"
"83DA001NVN","Laptop Lenovo IdeaPad Slim 5 14IMH9 Ultra 5 125H/16GB/512GB/Win11 (83DA001NVN)","LENOVO","AI","Windows 11","21790000","5.0","Ultra 5 125H 1.2GHz","Intel Arc Graphics","60","16","512GB","SSD","WUXGA","14.0","1.5","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/327049/lenovo-ideapad-slim-5-14imh9-ultra-5-83da001nvn-638763560367568898-600x600.jpg"
"21MS007GVN","Laptop Lenovo ThinkBook 16 G7 Ultra 5 125U/16GB/512GB/Win11 (21MS007GVN)","LENOVO","AI","Windows 11","22190000","5.0","Ultra 5 125U 1.3GHz","Intel Graphics","60","16","512GB","SSD","WUXGA","16.0","1.7","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/326640/lenovo-thinkbook-16-g7-ultra-5-21ms007gvn-638763558188904172-600x600.jpg"
"HXRGT","Laptop Dell XPS 13 9340 Ultra 7 155H/16GB/1TB/OfficeHS/Win11 (HXRGT)","DELL","AI","Windows 11","53990000","5.0","Ultra 7 155H","Intel Arc Graphics","60","16","1000GB","SSD","QHD+","13.4","1.2","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/327907/dell-xps-13-9340-ultra-7-hxrgt-638763566656439373-600x600.jpg"
"PP475W","Laptop Asus Zenbook 14 OLED UX3405MA Ultra 9 185H/32GB/1TB/120Hz/Win11 (PP475W)","ASUS","AI","Windows 11","33990000","4.9","Ultra 9 185H","Intel Arc Graphics","120","32","1000GB","SSD","2.8K","14.0","1.2","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/324821/asus-zenbook-14-oled-ux3405ma-ultra-9-pp475w-638763553168608279-600x600.jpg"
"PZ368WS","Laptop Asus Zenbook 14 UX3405CA Ultra 7 255H/16GB/512GB/120Hz/OfficeHS24+365/Win11 (PZ368WS)","ASUS","AI","Windows 11","31990000","5.0","Intel Core Ultra 7 Arrow Lake 255H 2GHz","Intel Arc Graphics","120","16","512GB","SSD","2.8K","14.0","1.3","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/334797/asus-zenbook-14-ux3405ca-ultra-7-pz368ws-638774633211655181-600x600.jpg"
"21M7004UVN","Laptop Lenovo ThinkPad E14 Gen 6 Ultra 7 155U/16GB/512GB/Win11 (21M7004UVN)","LENOVO","AI","Windows 11","27790000","5.0","Ultra 7 155U 1.7GHz","Intel Graphics","60","16","512GB","SSD","WUXGA","14.0","1.4","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/326639/lenovo-thinkpad-e14-ultra-7-21m7004uvn-638763558087315307-600x600.jpg"
"21MA004PVN","Laptop Lenovo ThinkPad E16 Ultra 7 155H/32GB/1TB/Win11 (21MA004PVN)","LENOVO","AI","Windows 11","33890000","5.0","Ultra 7 155H 1.4GHz","Intel Arc Graphics","60","32","1000GB","SSD","WQXGA","16.0","1.8","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/328131/lenovo-thinkpad-e16-ultra-7-21ma004pvn-638763566806525762-600x600.jpg"
"033VN","Laptop MSI Gaming Raider 18 HX AI A2XWIG Ultra 9 285HX/64GB/4TB/16GB RTX5080/120Hz/Win11 (033VN)","MSI","AI","Windows 11","129990000","0.0","Intel Core Ultra 9 Arrow Lake 285HX 2.8GHz","NVIDIA GeForce RTX 5080, 16 GB","120","64","4000GB","SSD","4K/UHD+","18.0","3.6","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/335112/msi-raider-18-hx-ai-a2xwig-ultra-9-033vn-638828336037875812-600x600.jpg"
"QD299WS","Laptop Asus Zenbook A14 UX3407QA X1 26 100/16GB/512GB/OfficeHS24+365/Win11 (QD299WS)","ASUS","AI","Windows 11","28490000","5.0","Snapdragon X X1 26 100","Qualcomm Adreno GPU","60","16","512GB","SSD","WUXGA","14.0","1.0","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/334800/asus-zenbook-a14-ux3407qa-x1-26-100-qd299ws-638774630428732695-600x600.jpg"
"RI016WS","Laptop Asus Vivobook S 16 M5606KA R7 AI 350/24GB/512GB/OfficeHS24+365/Win11 (RI016WS)","ASUS","AI","Windows 11","29490000","0.0","AMD Ryzen AI 7 350 2GHz","Radeon","120","24","512GB","SSD","2.8K","16.0","1.5","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/335172/asus-vivobook-s-16-m5606ka-r7-ai-350-ri016ws-thumb-638828165015904410-600x600.jpg"
"PZ109WS","Laptop Asus Zenbook DUO UX8406CA Ultra 9 285H/32GB/1TB/120Hz/OfficeHS24+365/Win11 (PZ109WS)","ASUS","AI","Windows 11","56990000","0.0","Intel Core Ultra 9 Arrow Lake 285H 2.9GHz","Intel Arc Graphics","120","32","1000GB","SSD","2.8K","214.0","1.4","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/334798/asus-zenbook-duo-ux8406ca-ultra-9-pz109ws-638774633911635006-600x600.jpg"
"040VN","Laptop MSI Prestige 13 AI+ A2VMG Ultra 7 258V/32GB/1TB/Win11 (040VN)","MSI","AI","Windows 11","38990000","0.0","Intel Core Ultra 7 Lunar Lake 258V 2.2GHz","Intel Arc 140V","60","32","1000GB","SSD","2.8K","13.3","1.0","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/332352/msi-prestige-13-ai-a2vmg-ultra-7-258v-040vn-638765986132105728-600x600.jpg"
"83HN0022VN","Laptop Lenovo Yoga Pro 7 14ASP9 R9 AI 365/32GB/1TB/120Hz/OfficeHS/Win11 (83HN0022VN)","LENOVO","AI","Windows 11","39490000","0.0","Ryzen AI 9 365 2GHz","AMD Radeon 880M","120","32","1000GB","SSD","2.8K","14.5","1.5","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/333195/lenovo-yoga-pro-7-14asp9-r9-83hn0022vn-638765993059112745-600x600.jpg"
"016VN","Laptop MSI Prestige 16 AI+ B2VMG Ultra 9 288V/32GB/1TB/Win11 (016VN)","MSI","AI","Windows 11","45990000","0.0","Intel Core Ultra 9 Lunar Lake 288V 3.3GHz","Intel Arc 140V","60","32","1000GB","SSD","4K/UHD+","16.0","1.5","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/332350/msi-prestige-16-ai-b2vmg-ultra-9-288v-016vn-638765986007921725-600x600.jpg"
"HXRGT2","Laptop Dell XPS 13 9340 Ultra 7 155H/16GB/1TB/OfficeHS/Win11 (HXRGT2)","DELL","AI","Windows 11","54990000","5.0","Ultra 7 155H 3.8GHz","Intel Arc Graphics","60","16","1000GB","SSD","QHD+","13.4","1.2","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/333106/dell-xps-13-9340-ultra-7-hxrgt2-638765992798462380-600x600.jpg"
"AY8V4PA","Laptop HP Envy X360 14 fc0153TU Ultra 7 155U/32GB/512GB/OfficeHS/Win11 (AY8V4PA)","HP","AI","Windows 11","33190000","5.0","Ultra 7 155U 1.7GHz","Intel Graphics","60","32","512GB","SSD","2.8K","14.0","1.4","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/331527/hp-envy-x360-14-fc0153tu-ultra-7-ay8v4pa-638765981329703223-600x600.jpg"
"L5350-165U-16512W","Laptop Dell Latitude 5350 Ultra 7 165U/16GB/512GB/Win11 (L5350-165U-16512W)","DELL","AI","Windows 11","29990000","5.0","Ultra 7 165U 1.7GHz","Intel Graphics","60","16","512GB","SSD","Full HD","13.3","1.2","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/335181/dell-latitude-5350-ultra-7-165u-vpro-l5350165u16512w-thumb-638774730066348023-600x600.jpg"
"L5450-125U-16512W","Laptop Dell Latitude 5450 Ultra 5 125U/16GB/512GB/Win11 (L5450-125U-16512W)","DELL","AI","Windows 11","24990000","5.0","Ultra 5 125U 1.3GHz","Intel Graphics","60","16","512GB","SSD","Full HD","14.0","1.4","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/335180/dell-latitude-5450-ultra-5-l5450125u16512w-638774727616638384-600x600.jpg"
"B2CP4PA","Laptop HP OmniBook Ultra Flip 14 fh0038TU Ultra 9 288V/32GB/1TB/120Hz/OfficeHS/Win11 (B2CP4PA)","HP","AI","Windows 11","57090000","0.0","Intel Core Ultra 9 Arrow Lake 288V 3.3GHz","Intel Arc Graphics","120","32","1000GB","SSD","2.8K","14.0","1.3","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/335834/hp-omnibook-uf-14-fh0038tu-ultra-9-b2cp4pa-thumb-638828177770068212-600x600.jpg"
"A8WS7PT","Laptop HP Elitebook 635 Aero G11 R7 8840HS/16GB/512GB/Win11 (A8WS7PT)","HP","AI","Windows 11","26990000","5.0","Ryzen 7 8840HS 3.3GHz","Radeon","60","16","512GB","SSD","WUXGA","13.3","1.0","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/333873/hp-elitebook-635-aero-g11-r7-a8ws7pt-638774639299583603-600x600.jpg"
"RI115WS","Laptop Asus Vivobook S 16 S5606CA Ultra 7 255H/32GB/1TB/120Hz/OfficeHS24+365/Win11 (RI115WS)","ASUS","AI","Windows 11","32990000","5.0","Intel Core Ultra 7 Lunar Lake 255H 2GHz","Intel Arc Graphics","120","32","1000GB","SSD","2.8K","16.0","1.5","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/335179/asus-vivobook-s-16-s5606ca-ultra-7-ri115ws-638774635196637498-600x600.jpg"
"B53KBPA","Laptop HP OmniBook X 14 fe1010QU X1P 42 100/16GB/512GB/OfficeHS/Win11 (B53KBPA)","HP","AI","Windows 11","31090000","0.0","Snapdragon X Plus X1P 42 100","Qualcomm Adreno GPU","120","16","512GB","SSD","2.2K","14.0","1.3","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/335835/hp-omnibook-x-14-fe1010qu-x1p-42-100-b53kbpa-thumb-638828178452652531-600x600.jpg"
"A7RB9PT","Laptop HP Elitebook X360 830 G11 Ultra 5 135U/16GB/512GB/Win11 Pro (A7RB9PT)","HP","AI","Windows 11","40790000","0.0","Ultra 5 135U 1.6GHz","Intel Graphics","60","16","512GB","SSD","WUXGA","13.3","1.4","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/331522/hp-elitebook-x360-830-g11-ultra-5-a7rb9pt-638765979492427202-600x600.jpg"
"A7RC0PT","Laptop HP Elitebook X360 830 G11 Ultra 7 165U/16GB/512GB/Win11 Pro (A7RC0PT)","HP","AI","Windows 11","45290000","0.0","Ultra 7 165U 1.7GHz","Intel Graphics","60","16","512GB","SSD","WUXGA","13.3","1.4","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/331523/hp-elitebook-x360-830-g11-ultra-7-a7rc0pt-638765979599118299-600x600.jpg"
"AY8U7PA","Laptop HP Envy X360 14 fa0097AU R5 8640HS/16GB/512GB/OfficeHS/Win11 (AY8U7PA)","HP","AI","Windows 11","26690000","0.0","Ryzen 5 8640HS 1.3GHz","Radeon","60","16","512GB","SSD","2.8K","14.0","1.4","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/331526/hp-envy-x360-14-fa0097au-r5-ay8u7pa-638765979736002621-600x600.jpg"
"83DA006TVN","Laptop Lenovo IdeaPad Slim 5 14IMH9 Ultra 5 125H/16GB/1TB/Win11 (83DA006TVN)","LENOVO","AI","Windows 11","23690000","0.0","Ultra 5 125H 1.2GHz","Intel Arc Graphics","60","16","1000GB","SSD","WUXGA","14.0","1.5","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/333187/lenovo-ideapad-slim-5-14imh9-ultra-5-83da006tvn-638775488544561535-600x600.jpg"
"83E2006MVN","Laptop Lenovo Yoga Pro 7 14IMH9 Ultra 7 155H/32GB/1TB/6GB RTX4050/120Hz/OfficeHS/Win11 (83E2006MVN)","LENOVO","AI","Windows 11","46290000","0.0","Ultra 7 155H 1.4GHz","RTX 4050 6GB","120","32","1000GB","SSD","2.8K","14.5","1.6","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/333196/lenovo-yoga-pro-7-14imh9-ultra-7-83e2006mvn-638765993189834578-600x600.jpg"
"83HM000GVN","Laptop Lenovo Yoga Slim 7 15ILL9 Ultra 7 258V/32GB/1TB/120Hz/OfficeHS/Win11 (83HM000GVN)","LENOVO","AI","Windows 11","41790000","0.0","Intel Core Ultra 7 Lunar Lake 258V 2.2GHz","Intel Arc 140V","120","32","1000GB","SSD","2.8K","15.3","1.5","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/333197/lenovo-yoga-slim-7-15ill9-ultra-7-83hm000gvn-638765995313926976-600x600.jpg"
"14Z90S-G.AH55A5","Laptop LG Gram 14Z90S Ultra 5 125H/16GB/512GB/Win11 (14Z90S-G.AH55A5)","Unknown","AI","Windows 11","28490000","0.0","Ultra 5 125H 1.2GHz","Intel Arc Graphics","60","16","512GB","SSD","WUXGA","14.0","1.1","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/333811/lg-gram-14z90s-ultra-5-14z90sgah55a5-638765995324464657-600x600.jpg"
"14Z90S-G.AH75A5","Laptop LG Gram 14Z90S Ultra 7 155H/16GB/512GB/Win11 (14Z90S-G.AH75A5)","Unknown","AI","Windows 11","30990000","0.0","Ultra 7 155H 1.4GHz","Intel Arc Graphics","60","16","512GB","SSD","WUXGA","14.0","1.1","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/333812/lg-gram-14z90s-ultra-7-14z90sgah75a5-638765995465925616-600x600.jpg"
"16Z90S-G.AH76A5","Laptop LG Gram 16Z90S Ultra 7 155H/16GB/512GB/Win11 (16Z90S-G.AH76A5)","Unknown","AI","Windows 11","39490000","0.0","Ultra 7 155H 1.4GHz","Intel Arc Graphics","60","16","512GB","SSD","WQXGA","16.0","1.2","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/333813/lg-gram-16z90s-ultra-7-16z90sgah76a5-638765995607447978-600x600.jpg"
"17Z90S-G.AH78A5","Laptop LG Gram 17Z90S Ultra 7 155H/16GB/1TB/Win11 (17Z90S-G.AH78A5)","Unknown","AI","Windows 11","42990000","0.0","Ultra 7 155H 1.4GHz","Intel Arc Graphics","60","16","1000GB","SSD","WQXGA","17.0","1.4","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/333814/lg-gram-17z90s-ultra-7-17z90sgah78a5-638765995623620922-600x600.jpg"
"A8WS6PT","Laptop HP Elitebook 635 Aero G11 R5 8640U/16GB/512GB/Win11 (A8WS6PT)","HP","AI","Windows 11","24490000","5.0","Ryzen 5 8640U 3.5 GHz","Radeon","60","16","512GB","SSD","WUXGA","13.3","1.0","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/333872/hp-elitebook-635-aero-g11-r5-a8ws6pt-638774639120112172-600x600.jpg"
"LY008WS","Laptop Asus Vivobook 14 A1407CA Ultra 5 225H/16GB/512GB/OfficeHS24+365/Win11 (LY008WS)","ASUS","AI","Windows 11","21490000","0.0","Intel Core Ultra 5 Arrow Lake 225H 1.7GHz","Intel Arc Graphics","60","16","512GB","SSD","WUXGA","14.0","1.5","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/334806/asus-vivobook-14-a1407ca-ultra-5-ly008ws-638774634237279566-600x600.jpg"
"RI114WS","Laptop Asus Vivobook S 16 S5606CA Ultra 5 225H/16GB/512GB/120Hz/OfficeHS24+365/Win11 (RI114WS)","ASUS","AI","Windows 11","26990000","0.0","Intel Core Ultra 5 Lunar Lake 225H 1.7GHz","Intel Arc Graphics","120","16","512GB","SSD","2.8K","16.0","1.5","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/335173/asus-vivobook-s-16-s5606ca-ultra-5-ri114ws-638774634854032121-600x600.jpg"
"XPSU7016W1","Laptop Dell XPS 13 9350 Ultra 7 256V/16GB/512GB/OfficeHS24+365/Win11 (XPSU7016W1)","DELL","AI","Windows 11","56990000","0.0","Intel Core Ultra 7 Lunar Lake 256V 2.2GHz","Intel Arc Graphics","120","16","512GB","SSD","QHD+","13.4","1.2","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/335182/dell-xps-13-9350-ultra-7-xpsu7016w1-638774730275634082-600x600.jpg"
